idInmueble;urlInmueble;fuenteInfo;tipoInmueble;tipoOperacion;precio;habitaciones;tamano;planta;distrito;ciudad;fecha;eficienciaEnergetica;ascensor;terraza;trastero;garaje;balcon;aireAcondicinado;piscina;banos
157939281;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-internet/157939281/d;fotocasa;0;1;235000;2;64;8;ciudad-lineal;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;True;False;1
157983533;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-parking-ascensor-piscina/157983533/d;fotocasa;0;1;349000;2;79;13;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;False;Privado;False;True;True;2
158121932;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-parking-trastero-ascensor-piscina/158121932/d;fotocasa;0;1;499000;3;119;2;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;True;Privado;False;True;True;2
158214119;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/158214119/d;fotocasa;0;1;200000;2;76;2;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
158201874;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/158201874/d;fotocasa;0;1;129774;3;95;6;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;1
156893295;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-no-amueblado/156893295/d;fotocasa;0;1;195000;3;79;4;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
157715649;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-no-amueblado/157715649/d;fotocasa;0;1;173000;1;55;1;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;True;No-detallado;False;True;False;1
158129857;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-amueblado-parking/158129857/d;fotocasa;0;1;175000;3;66;0;ciudad-lineal;madrid-capital;06/01/2021;C;False;True;False;Comunitario;False;True;False;1
157290705;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-ascensor/157290705/d;fotocasa;0;1;209000;3;87;1;ciudad-lineal;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;False;False;1
156397183;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-ascensor-piscina/156397183/d;fotocasa;0;1;830000;5;275;1;ciudad-lineal;madrid-capital;06/01/2021;C;True;True;True;Privado;False;True;True;3
158399405;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/158399405/d;fotocasa;0;1;185300;3;76;0;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;1
157084989;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-ascensor-piscina-no-amueblado/157084989/d;fotocasa;0;1;966000;3;219;0;ciudad-lineal;madrid-capital;06/01/2021;C;True;True;True;Privado;False;True;True;3
157454783;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157454783/d;fotocasa;0;1;178000;2;64;1;ciudad-lineal;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;True;False;1
158381084;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion/158381084/d;fotocasa;0;1;146000;2;57;2;ciudad-lineal;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
158340477;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza/158340477/d;fotocasa;0;1;201000;3;86;0;ciudad-lineal;madrid-capital;06/01/2021;C;False;True;False;No-detallado;False;False;False;1
153220443;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-ascensor/153220443/d;fotocasa;0;1;200000;3;71;4;ciudad-lineal;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;False;False;1
157836625;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/quintana/157836625/d;fotocasa;0;1;209000;2;74;0;ciudad-lineal;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
156702420;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/156702420/d;fotocasa;0;1;184000;2;43;0;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;1
157137310;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/quintana/157137310/d;fotocasa;0;1;144000;2;49;0;ciudad-lineal;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
156035577;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor-piscina/156035577/d;fotocasa;0;1;215000;0;40;1;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;True;0
156390821;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/parking-terraza-trastero-ascensor-piscina/156390821/d;fotocasa;0;1;896000;8;292;0;ciudad-lineal;madrid-capital;06/01/2021;C;True;True;True;Privado;False;False;True;2
158388180;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/158388180/d;fotocasa;0;1;319900;4;108;0;ciudad-lineal;madrid-capital;06/01/2021;C;False;True;True;No-detallado;False;False;False;1
158363232;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/quintana/158363232/d;fotocasa;0;1;183000;2;47;0;ciudad-lineal;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
154933967;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/154933967/d;fotocasa;0;1;235000;4;84;0;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;1
154263041;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/pueblo-nuevo/154263041/d;fotocasa;0;1;190000;2;65;0;ciudad-lineal;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
155726640;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza/155726640/d;fotocasa;0;1;285000;3;116;0;ciudad-lineal;madrid-capital;06/01/2021;C;False;True;False;No-detallado;False;False;False;3
158092967;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-parking-jardin-terraza-trastero-ascensor-piscina/158092967/d;fotocasa;0;1;1399000;3;180;0;ciudad-lineal;madrid-capital;06/01/2021;C;True;True;True;Privado;False;True;True;3
154204691;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-parking-jardin-ascensor-piscina/154204691/d;fotocasa;0;1;680000;4;194;10;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;False;Privado;False;True;True;3
156002682;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/parking-terraza-trastero-ascensor/156002682/d;fotocasa;0;1;580000;3;169;0;ciudad-lineal;madrid-capital;06/01/2021;C;True;True;True;Privado;False;False;False;2
158285579;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/patio/158285579/d;fotocasa;0;1;105000;2;45;0;ciudad-lineal;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
156323690;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado/156323690/d;fotocasa;0;1;155000;3;58;4;ciudad-lineal;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
156235885;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza/156235885/d;fotocasa;0;1;165000;2;60;2;ciudad-lineal;madrid-capital;06/01/2021;C;False;True;False;No-detallado;False;False;False;1
157478330;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-ascensor/157478330/d;fotocasa;0;1;279000;4;110;4;ciudad-lineal;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;2
154045241;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-parking-terraza-amueblado/154045241/d;fotocasa;0;1;220000;2;74;0;ciudad-lineal;madrid-capital;06/01/2021;C;False;True;False;Privado;False;False;False;1
155797693;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-ascensor/155797693/d;fotocasa;0;1;198000;2;56;0;fuencarral;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
158321141;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/158321141/d;fotocasa;0;1;250000;3;75;5;fuencarral;madrid-capital;06/01/2021;C;True;True;False;Privado;False;True;False;1
157864337;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor/157864337/d;fotocasa;0;1;400000;4;124;0;fuencarral;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;True;False;2
157209492;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/157209492/d;fotocasa;0;1;150000;2;83;0;fuencarral;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;1
158134591;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-ascensor/158134591/d;fotocasa;0;1;220000;3;78;2;fuencarral;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;False;False;1
158348959;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/158348959/d;fotocasa;0;1;214000;2;62;0;fuencarral;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;1
156012383;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/trastero-ascensor/156012383/d;fotocasa;0;1;1268200;6;394;2;fuencarral;madrid-capital;06/01/2021;C;True;False;True;No-detallado;False;False;False;4
157074424;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/parking-ascensor-piscina/157074424/d;fotocasa;0;1;295000;3;80;0;fuencarral;madrid-capital;06/01/2021;C;True;False;False;Privado;False;False;True;1
158202350;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-terraza/158202350/d;fotocasa;0;1;190000;3;83;4;fuencarral;madrid-capital;06/01/2021;C;False;True;False;No-detallado;False;True;False;1
154029530;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor/154029530/d;fotocasa;0;1;170000;2;56;4;fuencarral;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;True;False;1
157310389;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-parking-jardin-piscina/157310389/d;fotocasa;0;1;2950000;4;625;0;fuencarral;madrid-capital;06/01/2021;C;False;False;False;Privado;False;False;True;4
157623341;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-piscina/157623341/d;fotocasa;0;1;585000;4;189;9;fuencarral;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;True;True;2
158293451;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-trastero-zona-comunitaria-ascensor-piscina/158293451/d;fotocasa;0;1;575000;3;135;5;fuencarral;madrid-capital;06/01/2021;C;True;True;True;No-detallado;False;True;True;2
156459799;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-patio/156459799/d;fotocasa;0;1;398000;4;138;0;fuencarral;madrid-capital;06/01/2021;C;False;False;False;Privado;False;True;False;4
158173797;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/trastero-ascensor/158173797/d;fotocasa;0;1;285000;3;80;0;fuencarral;madrid-capital;06/01/2021;C;True;False;True;No-detallado;False;False;False;1
156224274;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/parking-terraza-trastero-ascensor/156224274/d;fotocasa;0;1;420000;3;130;6;fuencarral;madrid-capital;06/01/2021;C;True;True;True;Privado;False;False;False;2
157787561;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-jardin-terraza-trastero-zona-comunitaria-ascensor/157787561/d;fotocasa;0;1;350000;3;103;6;fuencarral;madrid-capital;06/01/2021;C;True;True;True;No-detallado;False;True;False;2
158121086;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-zona-comunitaria-ascensor-patio-piscina-amueblado-parking-television-se-aceptan-mascotas-internet-piscina/158121086/d;fotocasa;0;1;470000;4;121;2;fuencarral;madrid-capital;06/01/2021;C;True;False;True;Privado;False;True;True;2
158113452;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina-television-internet/158113452/d;fotocasa;0;1;2495000;5;460;0;fuencarral;madrid-capital;06/01/2021;C;False;True;True;Privado;True;True;True;6
158087073;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina/158087073/d;fotocasa;0;1;375000;3;143;0;fuencarral;madrid-capital;06/01/2021;C;True;True;True;Privado;False;True;True;2
158086441;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/158086441/d;fotocasa;0;1;292000;2;85;7;fuencarral;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
157624346;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-internet/157624346/d;fotocasa;0;1;299000;3;94;3;fuencarral;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;2
155522623;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-parking-jardin-trastero-zona-comunitaria-ascensor-se-aceptan-mascotas-piscina-no-amueblado/155522623/d;fotocasa;0;1;385000;2;96;1;fuencarral;madrid-capital;06/01/2021;C;True;False;True;Privado;False;True;True;2
157154757;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-parking-jardin-terraza-trastero-zona-comunitaria-ascensor-se-aceptan-mascotas-piscina-no-amueblado/157154757/d;fotocasa;0;1;370000;1;68;4;fuencarral;madrid-capital;06/01/2021;C;True;True;True;Privado;False;True;True;1
158200068;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-jardin-terraza-trastero-zona-comunitaria-ascensor-parking-television-se-aceptan-mascotas-internet-piscina-no-amueblado/158200068/d;fotocasa;0;1;595000;2;260;0;fuencarral;madrid-capital;06/01/2021;C;True;True;True;Comunitario;False;True;True;2
158291390;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza/158291390/d;fotocasa;0;1;118000;3;64;2;fuencarral;madrid-capital;06/01/2021;C;False;True;False;No-detallado;True;False;False;1
157084907;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-piscina-no-amueblado/157084907/d;fotocasa;0;1;798000;5;219;0;fuencarral;madrid-capital;06/01/2021;C;True;True;False;Privado;False;True;True;3
157202140;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-piscina/157202140/d;fotocasa;0;1;1268200;7;394;2;fuencarral;madrid-capital;06/01/2021;C;False;False;True;Privado;False;True;True;5
157875490;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/157875490/d;fotocasa;0;1;1350000;5;587;0;fuencarral;madrid-capital;06/01/2021;C;False;True;True;Privado;False;True;True;4
158340480;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/parking-trastero-ascensor-piscina/158340480/d;fotocasa;0;1;510000;3;146;0;fuencarral;madrid-capital;06/01/2021;C;True;False;True;Privado;False;False;True;2
157922198;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/trastero/157922198/d;fotocasa;0;1;832000;5;191;4;fuencarral;madrid-capital;06/01/2021;C;False;False;True;No-detallado;False;False;False;2
156721546;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/parking-terraza-trastero-ascensor-piscina/156721546/d;fotocasa;0;1;559000;3;156;0;fuencarral;madrid-capital;06/01/2021;C;True;True;True;Privado;False;False;True;2
157888645;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/trastero-ascensor-piscina/157888645/d;fotocasa;0;1;591500;3;127;1;fuencarral;madrid-capital;06/01/2021;C;True;False;True;No-detallado;False;False;True;2
154580726;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-parking-jardin-trastero-amueblado/154580726/d;fotocasa;0;1;950000;6;447;1;fuencarral;madrid-capital;06/01/2021;C;False;False;True;Privado;False;True;False;4
158321847;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/parking-terraza/158321847/d;fotocasa;0;1;670000;4;359;0;fuencarral;madrid-capital;06/01/2021;C;False;True;False;Privado;False;False;False;2
158397125;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-ascensor-amueblado/158397125/d;fotocasa;0;1;199000;2;66;0;fuencarral;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;False;False;1
158396430;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-ascensor/158396430/d;fotocasa;0;1;220000;3;74;0;fuencarral;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;False;False;1
157790878;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/ascensor/157790878/d;fotocasa;0;1;155000;2;56;0;fuencarral;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;1
158395655;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-trastero-ascensor-amueblado/158395655/d;fotocasa;0;1;565000;3;157;1;fuencarral;madrid-capital;06/01/2021;A;True;False;True;No-detallado;False;True;False;3
158395308;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/158395308/d;fotocasa;0;1;899000;7;447;0;fuencarral;madrid-capital;06/01/2021;C;False;True;True;Privado;False;True;True;5
158394944;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza/158394944/d;fotocasa;0;1;318000;4;122;2;fuencarral;madrid-capital;06/01/2021;C;False;True;False;No-detallado;False;False;False;2
158393732;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-zona-comunitaria-ascensor-piscina/158393732/d;fotocasa;0;1;259000;1;62;1;fuencarral;madrid-capital;06/01/2021;C;True;False;True;Privado;False;True;True;1
158393447;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-zona-comunitaria-ascensor-piscina/158393447/d;fotocasa;0;1;429000;3;97;5;fuencarral;madrid-capital;06/01/2021;C;True;False;True;Privado;False;True;True;2
143792230;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/jardin-piscina/143792230/d;fotocasa;0;1;2350000;5;450;0;fuencarral;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;True;3
158373279;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-trastero-zona-comunitaria-ascensor-piscina-parking-piscina-no-amueblado/158373279/d;fotocasa;0;1;575000;5;223;11;fuencarral;madrid-capital;06/01/2021;C;True;True;True;Comunitario;False;True;True;4
153132169;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-ascensor-piscina/153132169/d;fotocasa;0;1;745000;4;162;14;fuencarral;madrid-capital;06/01/2021;C;True;True;True;Privado;False;True;True;4
156014394;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-zona-comunitaria-ascensor-piscina/156014394/d;fotocasa;0;1;700000;4;173;7;fuencarral;madrid-capital;06/01/2021;C;True;False;True;Privado;False;True;True;3
154889270;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-parking-piscina-no-amueblado/154889270/d;fotocasa;0;1;455000;4;207;5;fuencarral;madrid-capital;06/01/2021;C;True;False;True;Comunitario;False;True;True;2
157952539;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/parking-terraza-trastero-ascensor/157952539/d;fotocasa;0;1;1268200;6;394;0;fuencarral;madrid-capital;06/01/2021;C;True;True;True;Privado;False;False;False;5
158082277;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-zona-comunitaria-ascensor-piscina/158082277/d;fotocasa;0;1;1070000;5;250;2;fuencarral;madrid-capital;06/01/2021;C;True;False;True;Privado;False;True;True;3
156803551;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-zona-comunitaria-ascensor-piscina/156803551/d;fotocasa;0;1;850000;4;295;0;fuencarral;madrid-capital;06/01/2021;C;True;False;False;Privado;False;True;True;4
155922533;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza/155922533/d;fotocasa;0;1;550000;3;150;0;fuencarral;madrid-capital;06/01/2021;C;False;True;False;Privado;False;True;False;2
154697584;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-piscina/154697584/d;fotocasa;0;1;1975000;7;710;0;fuencarral;madrid-capital;06/01/2021;C;False;True;False;Privado;False;True;True;5
156804883;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-piscina/156804883/d;fotocasa;0;1;1975000;7;710;0;fuencarral;madrid-capital;06/01/2021;C;False;True;False;Privado;False;True;True;5
156910614;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado/156910614/d;fotocasa;0;1;152000;1;51;0;fuencarral;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157469501;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-zona-comunitaria-ascensor-piscina-parking-piscina-no-amueblado/157469501/d;fotocasa;0;1;525000;3;130;1;hortaleza;madrid-capital;06/01/2021;C;True;False;True;Comunitario;False;True;True;2
149303294;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-zona-comunitaria-ascensor-piscina-piscina/149303294/d;fotocasa;0;1;385000;2;101;4;hortaleza;madrid-capital;06/01/2021;C;True;False;True;Privado;False;True;True;2
156840671;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-parking-internet-piscina/156840671/d;fotocasa;0;1;1140000;4;194;0;hortaleza;madrid-capital;06/01/2021;C;True;True;False;Comunitario;False;True;True;3
158140644;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/158140644/d;fotocasa;0;1;1340000;5;423;0;hortaleza;madrid-capital;06/01/2021;C;False;True;True;Privado;False;True;True;6
157455790;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-zona-comunitaria-ascensor-piscina-parking-piscina/157455790/d;fotocasa;0;1;585000;3;135;1;hortaleza;madrid-capital;06/01/2021;C;True;False;True;Comunitario;False;True;True;2
156401511;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-parking-trastero-zona-comunitaria-ascensor-piscina-no-amueblado/156401511/d;fotocasa;0;1;370000;2;80;5;hortaleza;madrid-capital;06/01/2021;C;True;False;True;Privado;False;False;True;2
158315333;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-ascensor-parking-no-amueblado/158315333/d;fotocasa;0;1;285000;3;83;3;hortaleza;madrid-capital;06/01/2021;C;True;True;False;Comunitario;False;False;False;2
158019966;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-ascensor/158019966/d;fotocasa;0;1;214900;3;85;2;hortaleza;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;2
158377688;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-zona-comunitaria-ascensor-piscina-parking-piscina/158377688/d;fotocasa;0;1;720000;4;150;0;hortaleza;madrid-capital;06/01/2021;C;True;False;True;Privado;True;True;True;4
157560480;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-trastero-ascensor/157560480/d;fotocasa;0;1;290000;3;99;3;hortaleza;madrid-capital;06/01/2021;C;True;True;True;No-detallado;False;False;False;1
157918960;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina-se-aceptan-mascotas/157918960/d;fotocasa;0;1;1390000;5;340;0;hortaleza;madrid-capital;06/01/2021;C;False;True;True;Privado;True;True;True;4
149874736;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-zona-comunitaria-ascensor-internet-piscina/149874736/d;fotocasa;0;1;600000;3;128;4;hortaleza;madrid-capital;06/01/2021;C;True;False;False;Privado;False;True;True;2
157211968;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-zona-comunitaria-ascensor-piscina-amueblado-parking-television-internet-piscina/157211968/d;fotocasa;0;1;1320000;4;200;2;hortaleza;madrid-capital;06/01/2021;C;True;True;False;Privado;False;True;True;3
158340483;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/trastero-ascensor/158340483/d;fotocasa;0;1;295000;3;95;0;hortaleza;madrid-capital;06/01/2021;C;True;False;True;No-detallado;False;False;False;2
157060836;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/parking-terraza-trastero/157060836/d;fotocasa;0;1;799000;5;221;0;hortaleza;madrid-capital;06/01/2021;C;False;True;True;Privado;False;False;False;3
158230137;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-terraza-trastero-zona-comunitaria-ascensor-parking-piscina/158230137/d;fotocasa;0;1;470000;3;92;0;hortaleza;madrid-capital;06/01/2021;C;True;True;True;Comunitario;True;True;True;2
155977172;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-patio-piscina/155977172/d;fotocasa;0;1;1250000;5;360;0;hortaleza;madrid-capital;06/01/2021;C;False;True;True;Privado;False;True;True;5
157782477;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-zona-comunitaria-ascensor-patio-piscina-parking-piscina-no-amueblado/157782477/d;fotocasa;0;1;600000;3;135;2;hortaleza;madrid-capital;06/01/2021;C;True;False;True;Comunitario;True;True;True;2
156185601;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-jardin-trastero-piscina/156185601/d;fotocasa;0;1;495000;3;115;0;hortaleza;madrid-capital;06/01/2021;C;False;False;True;Privado;False;True;True;2
156149185;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-trastero-zona-comunitaria-ascensor-parking-piscina-no-amueblado/156149185/d;fotocasa;0;1;1490000;5;316;7;hortaleza;madrid-capital;06/01/2021;A;True;True;True;Comunitario;False;True;True;4
