tipoInmueble;tipoOperacion;precio;habitaciones;tamano;planta;distrito;ciudad;eficienciaEnergetica;ascensor;terraza;trastero;garaje;balcon;aireAcondicinado;piscina;banos
0;2;650;1;40;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;890;1;54;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;750;0;33;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1550;2;78;4;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;4
0;2;700;3;77;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;725;1;32;1;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;500;0;19;4;centro;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;2;1300;2;83;3;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;900;2;80;2;centro;madrid-capital;C;False;False;True;No-detallado;False;False;False;1
0;2;1050;2;63;0;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;1150;2;77;2;centro;madrid-capital;C;True;True;False;No-detallado;True;True;False;1
0;2;1850;1;86;11;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1900;1;71;2;centro;madrid-capital;C;True;True;False;Comunitario;False;True;True;2
0;2;1800;1;120;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;700;1;33;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;925;2;60;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;645;1;30;2;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1800;3;115;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;690;1;0;4;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;800;1;45;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1700;2;71;3;centro;madrid-capital;C;True;False;True;No-detallado;False;True;False;1
0;2;1900;2;173;5;centro;madrid-capital;A;True;True;False;No-detallado;False;False;False;2
0;2;2500;3;190;0;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;2
0;2;0;5;140;0;centro;madrid-capital;A;True;False;False;No-detallado;False;False;False;2
0;2;740;0;35;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;True;1
0;2;650;0;25;3;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;1250;2;78;0;centro;madrid-capital;C;True;False;True;Privado;False;True;False;2
0;2;700;1;39;2;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;2700;4;251;4;centro;madrid-capital;C;True;False;False;Privado;False;True;False;4
0;2;695;1;40;2;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;2100;7;160;0;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;600;1;40;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1250;1;85;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;850;1;56;1;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;700;0;50;5;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1300;1;85;2;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;800;1;38;5;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1150;1;83;2;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;900;2;52;1;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;2240;3;150;2;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;650;0;29;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;520;0;25;1;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;940;2;50;1;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;1300;2;86;6;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;2;800;1;40;2;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1200;1;107;3;centro;madrid-capital;C;True;False;False;Privado;True;False;False;1
0;2;900;1;38;0;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;500;1;40;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;900;1;75;1;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;1650;2;105;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;1650;2;160;2;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;3
0;2;720;1;40;4;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1250;2;85;1;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;800;1;49;3;centro;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;1250;1;110;0;centro;madrid-capital;C;True;True;True;Privado;False;True;False;1
0;2;690;1;36;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;775;1;45;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;599;0;24;6;centro;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;900;2;65;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;625;0;25;1;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;750;1;44;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;800;1;55;3;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;1
0;2;1200;1;40;0;centro;madrid-capital;A;True;False;False;No-detallado;True;True;False;1
0;2;1190;3;80;1;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;900;1;0;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1300;3;92;3;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;590;1;32;4;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;750;1;48;0;centro;madrid-capital;A;True;False;False;No-detallado;False;True;False;1
0;2;1200;1;76;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;550;1;35;2;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;590;1;30;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;700;0;35;2;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;1300;1;95;4;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;2
0;2;1047;1;30;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;599;1;45;1;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;980;1;59;1;centro;madrid-capital;C;True;True;False;No-detallado;False;True;True;1
0;2;750;1;35;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1000;2;75;2;centro;madrid-capital;C;True;False;True;No-detallado;True;True;False;1
0;2;800;1;52;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1200;1;75;6;centro;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;900;2;50;0;centro;madrid-capital;A;True;False;True;No-detallado;False;True;False;1
0;2;1200;1;46;1;centro;madrid-capital;A;True;False;False;No-detallado;False;True;False;1
0;2;800;1;55;0;centro;madrid-capital;A;False;False;False;No-detallado;False;True;False;1
0;2;650;1;32;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;4000;9;297;1;centro;madrid-capital;C;True;True;False;No-detallado;True;True;False;3
0;2;2700;4;278;4;centro;madrid-capital;C;True;False;False;Privado;False;True;False;4
0;2;1800;2;98;1;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;2
0;2;1350;2;70;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;675;1;49;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;890;2;50;3;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1200;2;91;3;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;1200;1;47;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;850;0;30;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;750;0;30;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1200;1;40;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;830;1;12;7;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1100;1;60;0;centro;madrid-capital;C;True;True;False;No-detallado;True;True;True;1
0;2;900;1;14;7;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;5950;4;140;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1900;3;75;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;650;1;41;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1100;1;55;5;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;2000;2;95;5;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1300;2;60;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;700;0;28;5;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1000;2;75;4;centro;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;2;1000;2;75;4;centro;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;2;800;2;60;3;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;800;1;48;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;3700;3;169;5;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;2
0;2;560;0;26;1;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;0
0;2;650;2;35;3;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1200;3;122;1;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;2;1290;2;105;4;centro;madrid-capital;C;False;False;False;Privado;False;True;False;2
0;2;730;1;56;0;centro;madrid-capital;C;True;False;True;No-detallado;False;False;False;1
0;2;650;1;54;2;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;900;1;40;0;centro;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;650;1;40;1;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;700;0;45;1;centro;madrid-capital;A;True;False;False;No-detallado;False;True;False;1
0;2;1460;3;115;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;2200;3;155;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;990;2;54;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;890;1;65;0;centro;madrid-capital;C;True;False;True;No-detallado;False;False;False;1
0;2;789;1;55;2;centro;madrid-capital;A;True;False;False;No-detallado;True;False;False;1
0;2;750;1;43;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;800;1;40;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1100;1;55;3;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;1
0;2;1500;4;103;2;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;850;1;65;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;950;2;56;5;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;640;1;35;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;699;1;65;0;centro;madrid-capital;C;True;False;True;Privado;False;False;False;1
0;2;1300;1;80;0;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;900;1;43;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;850;1;62;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1200;2;80;4;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;2150;4;160;1;centro;madrid-capital;C;True;False;False;Privado;True;True;False;3
0;2;2250;2;118;4;centro;madrid-capital;C;True;False;False;Privado;True;True;False;2
0;2;1180;1;64;1;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;1680;3;90;3;centro;madrid-capital;C;True;False;True;No-detallado;False;True;False;2
0;2;1100;1;65;5;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;1
0;2;1600;2;71;1;centro;madrid-capital;C;True;False;True;Privado;False;True;True;2
0;2;650;2;41;4;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1350;4;70;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;1190;2;57;3;centro;madrid-capital;C;False;False;True;No-detallado;False;False;False;1
0;2;600;2;40;1;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;750;2;52;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;600;2;32;3;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1150;2;87;0;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;695;1;48;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;600;0;30;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;800;1;50;2;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;1090;1;50;5;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;990;1;54;2;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;1200;2;83;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;4322;2;200;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;3
0;2;950;2;93;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;800;1;55;2;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;860;1;47;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;800;1;60;2;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;500;1;22;3;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;650;0;28;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;800;2;75;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;500;1;45;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;695;2;50;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1500;1;85;0;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;695;1;35;0;centro;madrid-capital;A;False;False;False;No-detallado;True;False;False;1
0;2;600;1;35;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;2539;3;95;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;3
0;2;725;1;35;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;990;3;70;2;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1250;3;110;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;2;2400;3;140;0;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;3
0;2;1700;2;103;4;centro;madrid-capital;C;True;False;False;Privado;True;True;False;2
0;2;1050;3;75;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;690;1;50;3;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;900;1;55;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;900;1;50;1;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1850;3;120;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;1600;3;120;3;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;2
0;2;700;1;45;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1600;2;140;1;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;3
0;2;775;2;50;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;845;0;35;3;centro;madrid-capital;C;True;False;True;No-detallado;False;True;False;1
0;2;790;1;60;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1100;2;71;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1050;3;85;1;centro;madrid-capital;C;True;False;True;No-detallado;True;True;False;2
0;2;675;1;32;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;675;0;49;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1000;2;67;2;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;1
0;2;600;0;30;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1850;1;78;3;centro;madrid-capital;C;True;False;True;No-detallado;False;True;False;1
0;2;850;1;75;1;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;890;1;50;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1150;2;89;4;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;1200;1;70;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1900;2;106;4;centro;madrid-capital;C;True;False;False;Comunitario;True;True;False;2
0;2;875;2;54;2;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1100;2;76;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;550;1;40;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;2350;2;122;3;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;3
0;2;900;1;70;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;750;1;50;5;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;800;3;36;4;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;950;2;60;3;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1000;1;55;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1250;2;85;0;centro;madrid-capital;C;True;False;True;No-detallado;False;True;True;2
0;2;950;1;52;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1500;4;140;1;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;2
0;2;650;1;26;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1350;2;128;0;centro;madrid-capital;C;True;False;True;Comunitario;True;False;True;2
0;2;1500;2;75;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;6000;5;300;6;centro;madrid-capital;C;True;True;False;No-detallado;True;True;False;5
0;2;1200;1;50;1;centro;madrid-capital;C;True;False;False;No-detallado;True;True;True;1
0;2;1250;1;50;4;centro;madrid-capital;C;True;False;False;No-detallado;True;True;True;1
0;2;900;1;51;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1850;2;160;3;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;2
0;2;600;0;30;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1750;2;120;4;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;895;1;60;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;725;1;50;1;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;900;2;60;1;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;700;1;40;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1350;2;135;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;690;1;34;3;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;995;1;65;1;centro;madrid-capital;C;True;True;False;No-detallado;True;True;False;1
0;2;2200;3;150;0;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;1050;2;75;4;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1300;2;80;3;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;895;1;55;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;725;1;38;2;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1790;3;190;0;centro;madrid-capital;C;True;False;True;No-detallado;False;True;False;3
0;2;850;1;75;1;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;730;2;49;2;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;700;1;39;2;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;730;2;49;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;675;1;39;1;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;500;1;30;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1200;1;70;1;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;1950;2;100;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;1950;3;110;3;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;650;1;35;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1275;3;120;0;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;2
0;2;500;0;29;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1200;2;125;4;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;2100;2;90;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;530;0;30;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;590;1;60;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1890;2;157;2;centro;madrid-capital;A;True;False;True;Privado;False;False;True;2
0;2;900;1;48;1;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;2;1350;2;130;2;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;2500;3;186;4;centro;madrid-capital;C;True;False;True;No-detallado;False;True;False;3
0;2;656;0;65;2;centro;madrid-capital;A;True;False;False;No-detallado;False;True;False;1
0;2;700;1;67;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;690;1;36;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1300;2;86;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;650;1;34;4;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;785;2;39;2;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;595;1;30;5;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;735;1;49;0;centro;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;990;1;58;2;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1350;2;80;1;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;590;0;40;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;700;2;50;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1900;3;130;0;centro;madrid-capital;A;True;True;False;No-detallado;False;True;False;2
0;2;1500;2;98;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1050;1;51;3;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;2400;0;85;0;centro;madrid-capital;C;True;True;True;Privado;False;True;False;1
0;2;595;0;35;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1300;2;75;0;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;2400;2;240;2;centro;madrid-capital;C;True;False;False;Comunitario;True;True;False;2
0;2;800;1;36;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;590;1;50;6;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1175;1;64;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1700;2;90;3;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;650;0;31;3;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;1300;2;90;3;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;2100;7;168;3;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;1600;3;132;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;1500;3;100;1;centro;madrid-capital;B;False;False;False;No-detallado;False;False;False;2
0;2;1800;2;80;3;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;1500;4;165;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;3
0;2;1090;2;65;0;centro;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;800;1;55;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;600;1;25;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;835;1;37;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;550;0;27;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;700;2;55;5;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1000;2;103;0;centro;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;2;990;1;55;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;875;1;55;1;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1090;2;65;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;950;1;54;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;4024;1;50;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;700;1;58;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;750;1;50;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;350;1;15;5;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;670;1;35;2;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;740;1;50;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;950;1;66;4;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;990;2;54;1;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;2100;2;179;2;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;3
0;2;1300;3;55;5;centro;madrid-capital;A;True;False;False;No-detallado;False;True;False;1
0;2;1250;2;80;1;centro;madrid-capital;C;True;False;True;No-detallado;False;True;False;3
0;2;1900;1;95;2;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;1900;3;165;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;3
0;2;5000;3;394;4;centro;madrid-capital;C;True;False;True;Comunitario;True;True;False;4
0;2;950;2;55;0;centro;madrid-capital;C;False;False;True;No-detallado;False;False;False;2
0;2;1150;1;65;3;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;1300;2;100;2;centro;madrid-capital;A;True;True;False;No-detallado;False;False;False;2
0;2;645;0;32;4;centro;madrid-capital;C;True;True;False;No-detallado;True;True;False;1
0;2;1800;3;162;4;centro;madrid-capital;C;True;False;False;Privado;True;True;False;2
0;2;800;2;70;4;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
